GlobalEventID,actor_key,actor_name,month,article_actor_weight,conflict_relevance,event_context,event_modality,matched_actor_role,event_time_relation,any_matched_actor_mentioned,any_physical_violence_mentioned,any_fatalities_mentioned,any_injuries_mentioned,any_weapon_mentioned,physical_violence_occurred,fatalities_present,injuries_present,weapon_use_class,multiple_events_mentioned,main_story_confidence,date
1165971425,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,medium,2024-03-26
1165975053,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,high,2024-03-26
1165975054,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-26
1165978448,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,no,no,no,no,none_used,yes,medium,2024-03-26
1165979802,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,no,no,no,no,not_applicable,yes,high,2024-03-26
1165980521,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,unclear,no,yes,yes,no,no,salw,yes,medium,2024-03-26
1165984514,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1165991160,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-03-26
1165992938,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,high,2024-03-26
1165993214,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1165996698,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,medium,2024-03-26
1166002378,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166005416,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,unclear,yes,yes,unclear,unclear,yes,low,2024-03-26
1166006499,209,Hamas,2024-03,1.0,direct,POL,realized,both,current_or_recent,yes,yes,yes,yes,unclear,no,no,no,none_used,yes,medium,2024-03-26
1166007702,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166007703,209,Hamas,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,medium,2024-03-26
1166007896,209,Hamas,2024-03,1.0,direct,POL,realized,both,current_or_recent,yes,yes,no,yes,yes,no,no,no,none_used,yes,medium,2024-03-26
1166009804,209,Hamas,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,no,yes,no,no,unclear,yes,no,no,unclear,yes,low,2024-03-26
1166009910,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,medium,2024-03-26
1166011879,209,Hamas,2024-03,1.0,direct,POL,realized,both,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166014993,209,Hamas,2024-03,1.0,direct,PRO,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166016079,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,no,yes,yes,unclear,unclear,yes,medium,2024-03-26
1166016348,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-03-26
1166017242,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-26
1166017243,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,no,no,no,no,none_used,yes,high,2024-03-26
1166021034,209,Hamas,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,unclear,no,yes,yes,unclear,unclear,yes,medium,2024-03-26
1166021038,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,no,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166023412,209,Hamas,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-03-26
1166024484,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166024916,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,high,2024-03-26
1166025790,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166026802,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,no,no,no,no,none_used,yes,high,2024-03-26
1166027236,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-26
1166031215,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,no,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166032791,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,no,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166033703,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,unclear,no,no,no,no,none_used,yes,high,2024-03-26
1166038840,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166043323,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166046051,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,no,unclear,yes,no,no,unclear,none_used,yes,high,2024-03-26
1166047095,209,Hamas,2024-03,1.0,direct,CIV,realized,perpetrator,current_or_recent,yes,yes,yes,yes,no,yes,yes,yes,unclear,yes,high,2024-03-26
1166051521,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,high,2024-03-26
1166052965,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166053162,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-26
1166054186,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,unclear,no,no,no,none_used,yes,high,2024-03-26
1166057550,209,Hamas,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,high,2024-03-26
1166060367,209,Hamas,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,yes,no,no,heavy,yes,low,2024-03-26
1166060379,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,yes,no,no,no,none_used,yes,medium,2024-03-26
1166062589,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-26
1166062952,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-26
1166064367,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166069697,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,high,2024-03-26
1166070056,209,Hamas,2024-03,1.0,direct,POL,realized,both,current_or_recent,yes,unclear,no,no,no,no,no,no,none_used,no,high,2024-03-26
1166071805,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,no,no,no,unclear,no,no,no,none_used,yes,high,2024-03-26
1166086153,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-03-26
1166086164,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,unclear,no,no,no,no,none_used,yes,high,2024-03-26
1166090322,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,no,no,yes,no,no,no,none_used,yes,high,2024-03-26
1166091809,209,Hamas,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,high,2024-03-26
1166092074,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,no,no,no,no,no,no,no,none_used,yes,low,2024-03-26
1166092160,209,Hamas,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,high,2024-03-26
1166092169,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,low,2024-03-26
1166094050,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,medium,2024-03-26
1166095448,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-26
1166095770,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,medium,2024-03-26
1166098498,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,high,2024-03-26
1166109902,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-03-26
1166109904,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,no,no,no,no,none_used,yes,medium,2024-03-26
1166110783,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166117148,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,medium,2024-03-26
1166118204,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,unclear,no,no,no,none_used,yes,medium,2024-03-26
1166118511,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166118512,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,unclear,no,no,no,unclear,no,none_used,yes,medium,2024-03-26
1166119933,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-03-26
1166121189,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166121267,209,Hamas,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,no,no,yes,yes,no,unclear,yes,medium,2024-03-26
1166126018,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166128522,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166130347,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,no,no,no,no,no,no,none_used,yes,high,2024-03-26
1166135038,209,Hamas,2024-03,1.0,direct,CIV,realized,perpetrator,historical_background,yes,yes,no,yes,yes,yes,no,yes,salw,no,high,2024-03-26
1166138839,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,no,high,2024-03-26
1166138841,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,unclear,unclear,heavy,yes,medium,2024-03-26
1166140337,209,Hamas,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,no,high,2024-03-26
1166142743,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,no,heavy,no,high,2024-03-26
1166142780,209,Hamas,2024-03,1.0,direct,CIV,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,unclear,yes,low,2024-03-26
1166144171,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,high,2024-03-26
1166145508,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,no,no,yes,no,no,no,none_used,yes,high,2024-03-26
1166146587,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,unclear,no,no,no,no,no,none_used,no,high,2024-03-26
1166147709,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,high,2024-03-26
1166149177,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,unclear,yes,yes,no,unclear,yes,medium,2024-03-26
1166151589,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,medium,2024-03-26
1166152396,209,Hamas,2024-03,1.0,direct,CIV,realized,target,current_or_recent,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-03-26
1166153867,209,Hamas,2024-03,1.0,direct,POL,realized,both,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,heavy,yes,medium,2024-03-26
1166153868,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-03-26
1166156064,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,high,2024-03-26
1166156065,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-03-26
1166156143,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-03-26
1166158114,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166160313,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-26
1166162327,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,high,2024-03-26
1166163387,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,high,2024-03-26
1166165746,209,Hamas,2024-03,1.0,direct,PRO,realized,mentioned_only,current_or_recent,yes,yes,no,no,yes,no,no,no,none_used,yes,high,2024-03-26
1166167412,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,high,2024-03-26
1166168553,209,Hamas,2024-03,1.0,irrelevant,not_applicable,not_applicable,not_applicable,unclear,no,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,unclear,unclear,2024-03-26
1166168840,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-03-26
1165957119,303,Taleban,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,high,2024-03-26
1166000832,303,Taleban,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,yes,yes,unclear,mixed,yes,medium,2024-03-26
1166023843,303,Taleban,2024-03,1.0,direct,POL,realized,both,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,medium,2024-03-26
1166041420,303,Taleban,2024-03,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,no,no,unclear,no,no,no,none_used,yes,medium,2024-03-26
1166067652,303,Taleban,2024-03,1.0,direct,CBT,unclear,mentioned_only,current_or_recent,yes,yes,no,unclear,yes,unclear,unclear,unclear,unclear,yes,low,2024-03-26
1166121784,303,Taleban,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,high,2024-03-26
1166130619,303,Taleban,2024-03,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-03-26
1166080732,group:farc_bloc,FARC / FARC dissidents,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,salw,yes,medium,2024-03-26
1166082445,group:farc_bloc,FARC / FARC dissidents,2024-03,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,none_used,yes,high,2024-03-26
1166100822,group:farc_bloc,FARC / FARC dissidents,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,none_used,yes,high,2024-03-26
1166146390,group:farc_bloc,FARC / FARC dissidents,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,high,2024-03-26
1166155755,group:farc_bloc,FARC / FARC dissidents,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,unclear,yes,no,none_used,yes,low,2024-03-26
1166172387,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,high,2024-03-27
1166172828,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,low,2024-03-27
1166175102,209,Hamas,2024-03,1.0,direct,CBT,realized,target,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,high,2024-03-27
1166177890,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,medium,2024-03-27
1166177985,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,high,2024-03-27
1166181464,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,no,heavy,yes,medium,2024-03-27
1166185562,209,Hamas,2024-03,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-27
1166186959,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,medium,2024-03-27
1166188289,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,medium,2024-03-27
1166190200,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,medium,2024-03-27
1166192603,209,Hamas,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,medium,2024-03-27
1166196451,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,unclear,no,medium,2024-03-27
1166197674,209,Hamas,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-03-27
1166199111,209,Hamas,2024-03,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,unclear,no,no,no,no,no,no,none_used,yes,medium,2024-03-27
1166203657,209,Hamas,2024-03,1.0,direct,CBT,realized,unclear,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-03-27
1166203750,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,high,2024-03-27
1166204810,209,Hamas,2024-03,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,no,high,2024-03-27
1166204811,209,Hamas,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,no,heavy,no,low,2024-03-27
1166207331,209,Hamas,2024-03,1.0,direct,POL,realized,both,current_or_recent,yes,no,no,no,no,no,no,no,none_used,yes,high,2024-03-27
1166209710,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,no,no,yes,no,no,no,none_used,yes,medium,2024-03-27
1166211717,209,Hamas,2024-03,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-03-27
1166212592,209,Hamas,2024-03,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,no,unclear,yes,yes,no,unclear,yes,high,2024-03-27
